@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956689-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-12M03,AN-12M03,R.OUSE NEWNHAM FT.FB.,2020-01-29T12:08:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.0054,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),506372,249294
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956689-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-12M03,AN-12M03,R.OUSE NEWNHAM FT.FB.,2020-01-29T12:08:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.0016,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),506372,249294
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958172-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-12M03,AN-12M03,R.OUSE NEWNHAM FT.FB.,2020-02-18T12:17:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.0034,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),506372,249294
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958172-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-12M03,AN-12M03,R.OUSE NEWNHAM FT.FB.,2020-02-18T12:17:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.002,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),506372,249294
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954729-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-37M12,AN-37M12,R.LARK TEMPLE STAUNCH RD.BR.,2020-01-09T13:18:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.00079,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),575800,272800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954729-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-37M12,AN-37M12,R.LARK TEMPLE STAUNCH RD.BR.,2020-01-09T13:18:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00082,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),575800,272800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958190-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-37M12,AN-37M12,R.LARK TEMPLE STAUNCH RD.BR.,2020-02-18T12:00:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00075,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),575800,272800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958190-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-37M12,AN-37M12,R.LARK TEMPLE STAUNCH RD.BR.,2020-02-18T12:00:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.00071,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),575800,272800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956693-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-53M46,AN-53M46,GT.RAVELEY DRN.WOOD WALTON FEN SLUICE,2020-01-29T09:31:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.0014,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),523500,284800
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956693-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-53M46,AN-53M46,GT.RAVELEY DRN.WOOD WALTON FEN SLUICE,2020-01-29T09:31:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.0019,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),523500,284800
