@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1892598-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-01-17T13:54:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.00325,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1892598-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-01-17T13:54:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00397,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1896113-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-02-28T10:22:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.00573,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1896113-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-02-28T10:22:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00423,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1896876-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-03-14T09:33:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.0022,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1896876-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-03-14T09:33:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00236,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1899604-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-04-24T10:26:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00577,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1899604-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-04-24T10:26:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.0045,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1901196-9274,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-05-01T08:49:00,pFoctanoate,Perfluorooctanoate anion,9274,"",0.00405,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
http://environment.data.gov.uk/water-quality/data/measurement/AN-1901196-9276,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-04M41,AN-04M41,BADGERS BALNEY BK. FT.BR.D/S HANSLOP STW,2018-05-01T08:49:00,PFOS,Perfluorooctylsulphonate anion,9276,"",0.00291,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),479311,247155
