@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1637527-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-29M03,AN-29M03,R.CAM HAUXTON MILL,2011-07-05T09:52:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,RIVER / RUNNING SURFACE WATER,false,UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS),543139,252708
http://environment.data.gov.uk/water-quality/data/measurement/AN-1656202-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BARTONFF,AN-BARTONFF,BOREHOLE AT BARTON FIELD FARM,2011-12-20T13:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),500110,418190
http://environment.data.gov.uk/water-quality/data/measurement/AN-1653037-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BELLEAUS,AN-BELLEAUS,BELLEAU SOUTH BOREHOLE,2011-11-21T11:05:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),539962,378092
http://environment.data.gov.uk/water-quality/data/measurement/AN-1645470-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BROMSWCG,AN-BROMSWCG,LOW FARM SPRING BROMESWELL,2011-09-16T09:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),630410,251485
http://environment.data.gov.uk/water-quality/data/measurement/AN-1629134-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-BURWELLE,AN-BURWELLE,BURWELL EAST BH,2011-04-18T11:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),535184,379538
http://environment.data.gov.uk/water-quality/data/measurement/AN-1620083-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-CACKASS1,AN-CACKASS1,CACKASS SPRING NORTH BROOK,2011-01-27T14:35:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),494666,313397
http://environment.data.gov.uk/water-quality/data/measurement/AN-1620168-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-DEENE002,AN-DEENE002,DEENETHORPE SPRING NO.2,2011-01-27T09:50:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),495550,291890
http://environment.data.gov.uk/water-quality/data/measurement/AN-1653448-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-F835737A,AN-F835737A,NORTH CREAKE CHALK OBS. B/H 1,2011-11-23T12:25:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),585340,337780
http://environment.data.gov.uk/water-quality/data/measurement/AN-1645431-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-G228848,AN-G228848,SUTTON HOO SPRING AT SUTTON HOO,2011-09-16T10:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),628547,248844
http://environment.data.gov.uk/water-quality/data/measurement/AN-1638519-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-G229459,AN-G229459,ALBERT BARTLETT B/H 3,2011-07-18T10:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),629510,324960
http://environment.data.gov.uk/water-quality/data/measurement/AN-1643828-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-G410541,AN-G410541,CARAVAN PARK BOUNDRY FM B/H OBY NORFOLK,2011-08-19T12:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),640450,315180
http://environment.data.gov.uk/water-quality/data/measurement/AN-1645516-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-HOLYWECG,AN-HOLYWECG,HOLYWELLS PARK B/H IPSWICH,2011-09-16T13:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),617839,243544
http://environment.data.gov.uk/water-quality/data/measurement/AN-1648678-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-KCSPRING,AN-KCSPRING,KINGSCLIFFE SPRING,2011-10-19T12:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),500689,297017
http://environment.data.gov.uk/water-quality/data/measurement/AN-1635841-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00C0102,AN-L00C0102,LLGWS B/H 102 ROSEMARY COTTAGE,2011-06-21T11:55:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),518299,322132
http://environment.data.gov.uk/water-quality/data/measurement/AN-1650197-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00C0112,AN-L00C0112,LLGWS B/H 112 DEEPING FEN FARM,2011-10-28T12:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),515298,316435
http://environment.data.gov.uk/water-quality/data/measurement/AN-1626188-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00C0606,AN-L00C0606,LLGWS B/H 606 CAR DYKE,2011-03-10T10:15:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),512500,327900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1629398-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00C0626,AN-L00C0626,LLGWS B/H 626 NESLAM FEN FARM,2011-04-21T12:15:00,Fluoroxypyr,Fluroxypyr,4064,"",0.00928,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),516267,332571
http://environment.data.gov.uk/water-quality/data/measurement/AN-1645745-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00C0640,AN-L00C0640,LLGWS B/H 640 VICARAGE FARM,2011-09-20T10:40:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517630,328160
http://environment.data.gov.uk/water-quality/data/measurement/AN-1629448-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0130,AN-L00O0130,LLGWS B/H 130 PASTURE HILL,2011-04-27T13:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),506530,320100
http://environment.data.gov.uk/water-quality/data/measurement/AN-1625518-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0293,AN-L00O0293,LLGWS B/H 293 TALLINGTON 3,2011-03-07T13:25:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),510354,308974
http://environment.data.gov.uk/water-quality/data/measurement/AN-1618981-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0301,AN-L00O0301,LLGWS B/H 301 ROPSLEY,2011-01-19T09:50:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),500018,333777
http://environment.data.gov.uk/water-quality/data/measurement/AN-1618982-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0303,AN-L00O0303,LLGWS B/H 303 BITCHFIELD,2011-01-19T10:40:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),498480,328570
http://environment.data.gov.uk/water-quality/data/measurement/AN-1618983-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0304,AN-L00O0304,LLGWS B/H 304 IRNHAM,2011-01-19T11:45:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),503743,327323
http://environment.data.gov.uk/water-quality/data/measurement/AN-1618985-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0305,AN-L00O0305,LLGWS B/H 305 ELSTHORPE,2011-01-19T12:45:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),505590,324900
http://environment.data.gov.uk/water-quality/data/measurement/AN-1645271-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0306,AN-L00O0306,SWAYFIELD B/H,2011-09-13T12:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - STATIC/UNPURGED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),499820,323379
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622325-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0310,AN-L00O0310,STRETTON B/H,2011-02-02T11:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - STATIC/UNPURGED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),494304,316100
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622327-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0501,AN-L00O0501,GT.CASTERTON B/H,2011-02-02T11:40:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - STATIC/UNPURGED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),500049,311781
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622330-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0502,AN-L00O0502,LLGWS B/H 502 BELMESTHORPE,2011-02-02T13:05:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),505000,311230
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622331-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0503,AN-L00O0503,LLGWS B/H 503 BARHOLM,2011-02-02T13:40:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),507800,310380
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622329-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0504,AN-L00O0504,LLGWS B/H 504 STAMFORD NEWSTEAD,2011-02-02T12:20:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - STATIC/UNPURGED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),504688,308080
http://environment.data.gov.uk/water-quality/data/measurement/AN-1622326-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-L00O0508,AN-L00O0508,LLGWS B/H 508 CASTLE BYTHAM SOUTH,2011-02-02T10:25:00,Fluoroxypyr,Fluroxypyr,4064,<,0.005,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),499428,317487
