@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1170133-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-01-28T13:15:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1170361-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-02-25T10:25:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1178332-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-04-24T11:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.08,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1181198-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-05-20T10:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1199415-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-07-22T13:30:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1199580-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-10-17T12:10:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1201067-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-22M18A,AN-22M18A,GRAFHAM WATER RESERVOIR,2002-11-18T12:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,POND / LAKE / RESERVOIR WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),517030,267120
http://environment.data.gov.uk/water-quality/data/measurement/AN-1173564-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-30M01,AN-30M01,R.RHEE ASHWELL SPRINGS,2002-03-21T12:00:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,GROUNDWATER - PURGED/PUMPED/REFILLED,false,MONITORING  (NATIONAL AGENCY POLICY),527000,239780
http://environment.data.gov.uk/water-quality/data/measurement/AN-1170374-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-50M03,AN-50M03,R.WISSEY A134 RD.BR.STOKE FERRY,2002-02-26T13:26:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),570800,299500
http://environment.data.gov.uk/water-quality/data/measurement/AN-1199411-4064,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-50M03,AN-50M03,R.WISSEY A134 RD.BR.STOKE FERRY,2002-07-16T11:15:00,Fluoroxypyr,Fluroxypyr,4064,<,0.05,"",ug/l,RIVER / RUNNING SURFACE WATER,false,ENVIRONMENTAL MONITORING STATUTORY (EU DIRECTIVES),570800,299500
